Id,Comfort,Floor,FurnishedAndFit,LivingSurface,Neighborhood,NumberOfBathrooms,NumberOfParkingSpaces,NumberOfRooms,Partitioning,PossibilityOfParking,Price,PropertyStatus,PropertyType,TotalNumberOfFloors,YearBuilt
BB688155-E5C2-4557-9DAD-4C9EB267C07C,-,2,-,27,Tatarasi,0,0,2,Nedecomandat,False,25000,-,-,0,1970
BFA03A70-73F3-42B5-9043-4C9EDF74B6B6,-,0,-,75,Miroslava,0,0,3,-,False,57000,-,-,0,2018
FCEDD225-6347-4BAC-913E-4CA7BCB65892,-,2,-,58,Frumoasa,0,0,2,Decomandat,False,42000,-,-,0,2016
11EB5541-CA92-4FBF-8AE6-4CBC68336202,-,1,-,65,Cug,0,0,3,Decomandat,False,55000,-,-,0,2016
03F43C77-4EFB-441B-87E3-4CCF10A059E6,1,5,Nemobilat,54,Alexandru cel Bun,1,1,2,Decomandat,True,50000,Bun,Bloc de apartamente,6,1976
BC5F6D17-5D8A-4DEA-AF95-4CDDDF0E272A,-,2,-,50,Frumoasa,0,0,2,Decomandat,False,40000,-,-,0,2016
71D238B1-2B61-4CF5-B5E8-4CF0B458CC1C,-,2,-,37,Cug,0,0,1,Decomandat,False,50500,-,-,0,2018
E4FF1992-4CC3-4524-A8BC-4D149D29CCCC,-,10,-,85,Gara,0,0,4,Decomandat,False,67000,Renovat,Bloc de apartamente,10,1978
BA0D38D1-60CF-4C23-B0A6-4D28D2DB48DE,-,10,-,44,Centru Civic,0,0,2,Decomandat,False,54000,-,-,0,1990
1854944C-5FB9-4BE5-A509-4D3C51C722A6,Lux,2,-,29,Cug,0,0,2,Semidecomandat,False,32000,n construcie,Bloc de apartamente,0,2018
EFDFDAAB-5F60-49B8-87D2-4D5006F68F76,-,3,-,17,Bularga,0,0,0,-,False,16000,-,-,0,1980
190543C9-76CF-40D8-96C1-4D55733A663F,-,2,-,54,Centru Civic,0,0,2,Decomandat,False,47500,-,-,0,2016
1D718D6F-018B-4A9A-BB8A-4D59A0AAF38F,1,2,Nemobilat,37,Bularga,1,0,1,Decomandat,False,36000,Bun,Bloc de apartamente,4,1984
57A19B1B-211E-4896-9A4D-4D623BE216E8,2,3,Nemobilat,30,Tudor Vladimirescu,1,0,2,Nedecomandat,False,31500,Bun,Bloc de apartamente,3,1963
F29C71EB-DDBD-4EB5-B54C-4D6C180C9BD9,-,3,-,44,Alexandru cel Bun,0,0,2,Semidecomandat,False,35500,-,-,0,1978
4D36AA10-C4D4-4F58-A434-4D6CCE2096F8,-,1,-,57,Dancu,0,0,3,Decomandat,False,44500,-,-,0,2018
E445AC6C-207F-4A3D-8374-4D6D2E3C8919,-,5,-,40,Nicolina,0,0,1,Decomandat,False,42000,Bun,Bloc de apartamente,8,1988
31CA158B-8DAB-4F18-A302-4D754009FE5E,1,1,Parial,75,Copou,1,0,3,Decomandat,True,75000,n construcie,Bloc de apartamente,5,2019
C5891464-FF6A-40C7-AB8E-4D8BB84049B1,-,4,-,72,Nicolina,0,0,3,Decomandat,False,60000,-,-,0,1984
A439A555-4CD6-4C9F-91BB-4D9DA795ACF9,1,3,Nemobilat,45,Podu Ros,1,0,2,Semidecomandat,False,47900,Bun,Bloc de apartamente,4,1964
8DEED925-7642-47E0-86FA-4DA70E20440E,-,2,-,61,Tudor Vladimirescu,0,0,2,Decomandat,False,64950,-,-,0,2017
ED3017AB-DB07-4E56-87E3-4DADDE6D8B00,1,4,-,62,Tatarasi,0,0,3,Decomandat,False,56000,Bun,Bloc de apartamente,0,1970
8A083C29-413E-4D69-BD9B-4DB5035A491C,-,2,-,40,Copou,0,0,2,Decomandat,False,47400,-,-,0,2018
CA9F130F-8386-472E-B4AC-4DB6E6B41211,-,2,-,68,Aeroport,0,0,2,Decomandat,False,76000,-,-,0,2017
93C6F6F9-9B3A-42D7-8088-4DC4796A3439,-,3,-,70,Alexandru cel Bun,0,0,3,Decomandat,False,62900,-,-,0,1982
EA2E5A3F-CFFE-454A-8DE3-4DC9DCCC4A88,1,2,-,50,Aeroport,0,0,2,Decomandat,False,46000,Nou,Bloc de apartamente,0,2017
9971B2DC-D2B9-422E-838C-4DD31F3242BE,-,0,-,89,Pietrarie,0,0,3,-,False,65900,-,-,0,2012
00D522F3-B516-4FAE-AC6A-4DDD2AFA4191,-,4,-,17,Frumoasa,0,0,0,-,False,14500,-,-,0,1980
544B6C7B-18D1-473D-A4BF-4DF3609AC9ED,-,1,-,50,Frumoasa,0,0,2,Decomandat,False,42000,-,-,0,2017
001B04B6-EAC5-46FF-8438-4DF764F1227D,-,0,-,112,Miroslava,0,0,4,-,False,73000,-,-,0,2018
E83E5494-65B1-4A7A-92F9-4DF87B710935,-,4,-,56,Nicolina,0,0,2,Decomandat,False,62000,-,-,0,1988
FD0AD615-1FB3-4A73-9305-4E07786C7AA6,Lux,1,-,58,Nicolina,0,0,2,Decomandat,False,42000,Nou,Bloc de apartamente,0,2017
CEDA3DDA-DEAF-4814-954E-4E1477C09198,-,5,-,44,Metalurgie,0,0,2,Decomandat,False,30000,-,-,0,2010
C9075F9C-CC1F-44E7-92EB-4E34C22027C2,-,7,-,42,Cug,0,0,2,Decomandat,False,57187,-,-,0,2018
C1850681-3AD0-4A06-903D-4E3B98721057,-,7,-,45,Galata,0,0,2,Decomandat,False,50000,-,-,9,2017
81C00FA0-108C-47FD-8609-4E3CF6BAA9E6,-,2,-,50,Pacurari,0,0,2,Decomandat,False,32000,-,-,0,2017
6DFD4D99-0AA7-4E94-B388-4E3D63222CB5,1,1,-,68,Alexandru cel Bun,0,0,3,Decomandat,False,80000,Bun,Bloc de apartamente,0,1990
82CD5380-93E1-4888-A368-4E3F2411F994,-,0,-,0,Aeroport,0,0,0,-,False,95000,-,-,0,0
D0273FA7-A102-4212-BB21-4E4238AA96B4,-,1,-,53,Bucium,0,0,2,Decomandat,False,51000,-,-,0,2017
B1E003C2-CC9B-4420-841C-4E4407BB280C,-,2,-,70,Pacurari,0,0,3,Decomandat,False,42200,-,-,0,2016
69C9C832-93F4-4049-9A30-4E511024E378,1,4,Nemobilat,65,Tatarasi,1,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1982
3F8BF3A7-BF94-4F36-86A6-4E5233183D90,-,1,-,31,Cug,0,0,1,Decomandat,False,27900,-,-,0,2017
01E60F61-8DE7-4D2B-8FC4-4E55053AF180,1,1,-,90,Podu Ros,2,0,4,Semidecomandat,False,88000,Bun,Bloc de apartamente,10,1971
69A06ABA-1788-41F8-B343-4E5B4A90B844,-,2,-,72,Valea Adanca,0,0,2,Decomandat,False,50990,-,-,0,2018
CE3CE7E6-86F3-4B09-B8AB-4E6C96C0CE71,-,2,-,51,Mircea cel Batran,0,0,2,Decomandat,False,58999,Renovat,Bloc de apartamente,10,1978
E8D8B93D-28FE-4059-84BD-4E75F505BDE8,-,3,-,85,Frumoasa,0,0,4,Decomandat,False,76000,-,-,0,1985
F34CCA48-F287-46EA-BFAE-4E7BE2BC9AC4,-,3,-,15,Nicolina,0,0,0,-,False,9000,-,-,0,1983
ED9B20BF-F59D-4B65-A3CB-4E826510774F,-,4,-,70,Alexandru cel Bun,0,0,3,Decomandat,False,54000,-,-,0,1982
75F26D6F-C68B-40EC-846F-4E82CCDB18AF,-,1,-,45,Pacurari,0,0,2,Decomandat,False,37280,-,-,0,2016
D0B9390E-272B-4FBD-9D17-4E88A2391885,-,8,-,35,Gara,0,0,1,Decomandat,False,38000,-,-,0,1984
6EBEBFE6-6598-494C-9609-4E8BC2029DEE,-,8,-,56,Pacurari,0,0,3,Decomandat,False,46500,-,-,0,1977
CDE23346-07FE-4565-A49D-4E8FDC2E54E3,-,1,-,41,Popas Pacurari,0,0,2,Semidecomandat,False,32000,Nou,Bloc de apartamente,3,2017
395FDFA1-02D1-4317-BD4E-4E9000DF7986,-,5,-,37,Tatarasi,0,0,2,Semidecomandat,False,39500,-,-,0,2000
E78BA11F-B27A-4B64-85C1-4EA9AF7F3EBA,1,2,-,58,Tudor Vladimirescu,0,0,2,Decomandat,False,64000,Nou,Bloc de apartamente,0,2018
B77063E4-5A0F-4D6E-82D7-4EB8E8AAE84F,-,2,-,48,Pacurari,0,0,2,Decomandat,False,39900,-,-,0,2018
AA86D4D7-B99A-416C-9E7B-4EBD6147BD86,-,5,-,68,Alexandru cel Bun,0,0,3,Decomandat,False,39900,-,-,0,1990
51187987-3E08-4288-93BE-4EC2EA08980A,-,4,-,62,Podu Ros,0,0,3,Semidecomandat,False,49500,-,-,0,1970
5F10EE69-0E79-4395-A267-4ECBBE80493B,1,6,-,48,Zimbru,0,0,2,Semidecomandat,False,58000,Bun,Bloc de apartamente,0,1989
6111E423-6410-4ADB-919A-4ECEF1FD6414,-,6,-,68,Dacia,0,0,3,Decomandat,False,58000,-,-,0,1983
AC3FED13-F5F6-4966-9380-4EED6474CAB9,-,2,Nemobilat,50,Cug,0,0,2,Decomandat,False,43000,n construcie,Bloc de apartamente,11,2018
2878F683-7844-470F-8033-4EFBF552F6FF,-,3,-,65,Copou,0,0,2,Decomandat,False,65000,Nou,Bloc de apartamente,0,2018
5C65DD21-E3C1-4D0B-9C49-4F03416B3918,-,4,-,55,Podu Ros,0,0,3,Semidecomandat,False,48500,-,-,0,1963
C3FB0B0D-470A-4EBF-9027-4F1EA818718E,1,4,Parial,50,Galata,1,0,2,Decomandat,True,51000,Renovat,Bloc de apartamente,4,1977
37857325-8E39-4246-B2F5-4F25812551BB,-,3,-,50,Mircea cel Batran,0,0,3,Decomandat,False,45000,-,-,0,1976
8E05013C-F88C-438E-B32B-4F3706A4B000,-,1,-,18,Baza 3,0,0,0,-,False,13500,-,-,0,1980
C3AA48F2-7ECA-4211-B521-4F43592CA1D7,-,1,-,74,Pacurari,0,0,3,Decomandat,False,49900,-,-,0,2017
C5E2B935-8BB1-4A43-85A6-4F4615CF50E0,-,2,-,50,Miroslava,0,0,2,Semidecomandat,False,48500,-,-,0,2015
442D2DC0-7048-46D3-A06E-4F4E1A5E7223,lux,1,Nemobilat,77,Cug,2,1,3,Decomandat,True,63000,Bun,Cas/Vil,2,2018
E7A46B7B-EA5A-4B84-840E-4F7BBF59DCB6,1,2,-,66,Tatarasi,1,0,3,Semidecomandat,False,67000,Bun,Bloc de apartamente,4,1967
33C23402-BB7B-43AF-97B0-4F801A533236,-,1,-,55,Centru Civic,0,0,2,Decomandat,False,120000,-,-,0,1960
A63C3FD3-0055-4BD2-8DCC-4F87A51B1D15,-,3,Nemobilat,52,Podu Ros,0,0,2,Semidecomandat,False,44000,Renovat,Bloc de apartamente,4,1970
58508D6F-9D02-493C-B88A-4F87FDB030C7,-,1,Nemobilat,48,Pacurari,0,0,2,Decomandat,False,44999,Nou,Bloc de apartamente,4,2018
6C7B69FB-9116-456B-BE47-4F9086BBD708,-,1,-,40,Cug,0,0,1,Decomandat,False,35900,-,-,0,2018
126B9BB6-6A2F-484F-B1EB-4F93AC43D585,1,2,-,53,Copou,1,0,2,Decomandat,True,65000,Bun,Bloc de apartamente,2,1960
5636DB0B-9629-462F-A7A8-4F969434A96F,-,3,-,50,Tudor Vladimirescu,0,0,2,Decomandat,False,56000,Bun,Bloc de apartamente,4,1977
828F5E0A-79FF-427E-AD0D-4FA56B116945,-,0,-,140,Bucium,0,0,4,-,False,82000,-,-,0,2017
519DAF79-8B01-454E-A186-4FAFCAAD83E0,1,6,-,74,Gara,1,0,3,Decomandat,True,76000,Bun,Bloc de apartamente,8,1985
3BAA3397-9899-4645-AC28-4FC17F250EA0,-,1,-,41,Cug,0,0,2,Semidecomandat,False,34900,-,-,0,2017
229C1A29-16BE-4035-8ABD-4FE3132CCC21,1,1,-,90,Podu Ros,2,0,4,Semidecomandat,False,88000,Bun,Bloc de apartamente,10,1971
E6F09AC6-0ACE-425A-97CE-4FE42D0B116A,1,7,-,86,Nicolina,2,0,4,Decomandat,False,78000,Bun,Bloc de apartamente,8,1988
662B65EC-C41A-4908-8698-4FF055674AB5,-,3,-,32,Pacurari,0,0,1,Decomandat,False,23500,-,-,0,2017
C29127C4-33FC-4DEE-9AFF-4FF25A77ADFC,1,6,-,64,Frumoasa,2,0,3,Decomandat,False,56500,Bun,Bloc de apartamente,7,1986
3A370660-13B8-4572-84F5-4FF4008D0B33,1,4,Nemobilat,65,Tatarasi,1,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1982
2466D458-7ED9-428E-B24C-4FF44D9CB287,-,0,-,0,Ses Bahlui,0,0,0,-,False,90,-,-,0,0
17C01B2B-8C4A-4A3B-B4DE-5002481B2C2E,-,3,-,30,Podul de Piatra,0,0,2,Nedecomandat,False,26500,-,-,0,1971
6D4CF84E-590D-414E-829C-500CB6C9224A,-,2,-,60,Copou,0,0,2,Decomandat,False,69000,-,-,0,2016
A72C5066-E890-4E43-96AC-500D03446911,-,3,-,60,Copou,0,0,3,Decomandat,False,57190,-,-,0,2017
2E159FAA-C10B-4392-AF27-501CAF839EE2,-,2,-,29,Cug,0,0,1,Semidecomandat,False,36340,-,-,0,2018
08333393-10B4-4882-ADE2-50276F83FE9B,-,2,-,62,Pacurari,0,0,2,Decomandat,False,49700,-,-,0,2017
D462C827-9E25-4630-B8DA-502F59DAD54A,Lux,1,-,51,Valea Adanca,0,0,2,Decomandat,False,38250,Nou,Bloc de apartamente,0,2017
0FFD3E0D-C95D-4658-84D9-5031340CAB31,-,3,-,64,Tatarasi,0,0,2,Decomandat,False,41800,-,-,0,1975
C8833018-0E56-4E3E-A1F1-503C48A12DB2,-,3,-,40,Tudor Vladimirescu,0,0,1,Decomandat,False,42982,-,-,0,2019
FDB732D7-5A6E-4060-A357-5041398DB011,-,1,-,71,Cug,0,0,3,Decomandat,False,55000,-,-,0,2017
3C07A0A3-7ABE-42CC-AB03-5042C6EF90F6,1,2,-,68,Tatarasi,2,0,3,Nedecomandat,False,120000,Bun,Bloc de apartamente,10,2017
AB688F1E-BC89-417F-AF97-505A02D05242,-,1,Parial,40,Baza 3,0,0,2,Decomandat,False,43450,Nou,Bloc de apartamente,4,2017
DDA34D1B-5A49-4B11-A2D8-50619FB36F1D,1,5,-,78,Nicolina,0,0,3,Decomandat,False,62000,Nou,Bloc de apartamente,0,2000
E09375FA-9913-4A2F-A36D-506937AD9AD8,-,3,-,59,Bucium,0,0,2,Decomandat,False,45050,-,-,0,2017
CF69D7AD-DDD4-4FF7-8421-5075752D7397,-,1,-,18,Nicolina,0,0,0,-,False,15400,-,-,0,1980
86831808-EA22-499C-93B6-50765FC5C54B,-,1,-,51,Tudor Vladimirescu,0,0,1,Decomandat,False,54955,-,-,0,2017
877E1513-6BB0-4207-8545-507A93E3E0F6,-,2,-,42,Mircea cel Batran,0,0,2,Semidecomandat,False,45000,-,-,0,1980
F80C0A31-E542-48DC-AC9F-507D3391BC6D,Lux,2,Parial,67,Nicolina,1,2,2,Semidecomandat,True,62500,Nou,Bloc de apartamente,3,2017
A23D9D70-5C74-431B-B2A9-507DD5D20B0A,-,1,-,44,Tudor Vladimirescu,0,0,2,Nedecomandat,False,46000,-,-,0,1961
EEDC4A34-A2D7-4A77-98E3-509C07F0D275,-,10,-,74,Alexandru cel Bun,0,0,3,-,False,49900,-,-,0,1976
7EEEAAAB-6FC8-4088-964B-50A6DD9006DE,-,1,Nemobilat,76,Nicolina,0,0,3,Decomandat,False,72000,Bun,Bloc de apartamente,4,1987
3E9A9B59-4A99-4DF9-A2C3-50AB7705CD68,1,1,Parial,44,Tudor Vladimirescu,1,0,2,Nedecomandat,False,46000,Bun,Bloc de apartamente,3,1961
642B0908-4E0C-4C65-800E-50AF53F5FA3F,-,1,-,56,Nicolina,0,0,2,Decomandat,False,62000,-,-,0,2017
6811F372-58D2-4ECB-AF05-50CA99FC81E0,-,3,-,50,Pacurari,0,0,2,Decomandat,False,38500,-,-,0,2017
B5DA72F4-E26C-455F-A093-51097FBBC403,-,1,-,52,Nicolina,0,0,2,Decomandat,False,48000,-,-,0,2017
0487E2CA-FFF2-4D68-AC13-511274C87629,1,1,-,77,Centru Civic,0,0,3,Decomandat,False,110000,Bun,Bloc de apartamente,0,1977
33601DD6-6CD9-47DE-B989-5115159467CB,-,3,-,29,Tudor Vladimirescu,0,0,1,Decomandat,False,32500,-,-,0,1960
0CCDA98F-1F54-4B56-9F94-511F24B3BAB0,-,1,-,67,Pacurari,0,0,3,Decomandat,False,63700,-,-,0,2016
07AC6B89-E030-4415-A50E-512188870C49,-,2,Nemobilat,50,Cug,0,0,2,Decomandat,False,43000,n construcie,Bloc de apartamente,11,2018
FADAEC5B-9934-4158-8301-512313ADDA9D,-,3,-,57,Cug,0,0,2,Decomandat,False,45000,-,-,0,2016
B5CE458D-B4C6-4441-ABA4-514425B5E6DE,-,1,-,39,Nicolina,0,0,1,Decomandat,False,50000,-,-,0,2017
30601CE0-671F-4ABA-B8BD-51617C5AE883,1,2,Nemobilat,37,Bularga,1,0,1,Decomandat,False,36000,Bun,Bloc de apartamente,4,1984
2B1725D6-C919-4432-988F-51738B9BF6AD,-,4,-,56,Nicolina,0,0,2,Decomandat,False,54000,-,-,0,1986
D9BF4F15-26AE-49D5-A359-5175519E7C37,-,8,-,110,Oancea,0,0,4,Decomandat,False,94000,Bun,Bloc de apartamente,8,1990
90C3510B-8540-4C84-8AE9-517C121F4766,-,2,-,56,Pacurari,0,0,5,Decomandat,False,37900,-,-,0,2016
61D03F96-0B25-48DD-867E-51882987FC10,-,5,-,50,Nicolina,0,0,2,Decomandat,False,32000,-,-,0,1985
D7E0A44D-5DEF-470C-80A2-519FD4A7D4FB,-,1,Parial,57,Popas Pacurari,0,0,2,Decomandat,False,42000,Nou,Bloc de apartamente,4,2017
69C7B859-2E67-482D-8D7D-51A169BAA279,-,1,-,65,Pacurari,0,0,2,Decomandat,False,44900,-,-,0,2016
2B55F9EE-B28C-482A-8C8C-51C666972290,-,2,-,40,Copou,0,0,2,Decomandat,False,47400,-,-,0,2016
C1A7833E-6B9F-40CC-B106-51D0308E3D45,-,4,-,48,Canta,0,0,2,Decomandat,False,43800,-,-,0,1982
7C9E4878-DC84-4846-B0C9-51D21ECB66D6,-,0,-,0,Sud,0,0,0,-,False,42000,-,-,0,0
C8B26AAE-062C-42BB-A3CA-51D67EC2FC69,1,4,-,65,Nicolina,2,0,3,Decomandat,False,65000,Bun,Bloc de apartamente,4,1986
0C31E6D5-AFA7-4DF5-88D1-51E70D0FDFFD,-,5,-,52,Tatarasi,0,0,3,Semidecomandat,False,33000,-,-,0,1978
5585768F-35F3-4F0E-BAF9-51ED4AAD450E,-,2,-,41,Nicolina,0,0,2,Decomandat,False,49980,-,-,0,2017
94FE0722-F4AD-4428-8C06-51F138AD6FD3,-,1,-,62,Galata,0,0,2,Decomandat,False,59900,-,-,0,1980
50A37679-1F0B-4ED4-8A02-51FAFA17392D,-,1,-,52,Nicolina,0,0,2,Decomandat,False,57000,-,-,0,2015
12A33683-7657-4AB1-99D5-520D938C0F8B,-,2,-,70,Nicolina,0,0,3,Decomandat,False,65000,-,-,0,1986
F56CE0A7-C0E9-4D94-B10C-521FC2AF45F5,-,1,-,32,Tatarasi,0,0,2,Nedecomandat,False,30000,-,-,0,1980
8A5745E5-E6E4-46E6-88DF-522169BC6D30,1,2,-,45,Bucium,0,0,2,Semidecomandat,False,42390,Nou,Bloc de apartamente,0,2018
CA3EBB3A-4451-4828-8FD0-5229E96370D0,-,4,-,92,Nicolina,0,0,4,Semidecomandat,False,85000,Bun,Bloc de apartamente,4,1986
3E0345FE-43B7-4F2A-B887-522E899E04E2,1,4,-,54,Canta,0,0,3,Decomandat,False,60000,Renovat,Bloc de apartamente,0,1984
BE189DB3-BC7C-47A1-B529-5234C89CCAD2,-,8,-,62,Pacurari,0,0,2,Decomandat,False,61500,-,-,0,1988
784641B3-6AB1-46A4-9537-5237047188A8,-,2,-,70,Gara,0,0,3,Decomandat,False,79800,-,-,0,1984
2637EAFA-4FA2-4022-9C25-523923C58C8F,-,3,-,37,Cug,0,0,2,Semidecomandat,False,33500,-,-,0,2018
B1DC8A73-A28C-4A0B-8A60-523ECAF104B9,1,4,-,67,Podul de Fier,0,0,3,Decomandat,False,86000,Bun,Bloc de apartamente,0,1981
0DF9EBDC-F6FC-4FF8-B2CD-524A2DC605BB,-,1,Nemobilat,60,Popas Pacurari,0,0,2,Decomandat,False,46490,Nou,Bloc de apartamente,4,2018
894CD2FA-CDC2-43CE-81D2-524BA803B8E9,-,1,-,77,Pacurari,0,0,3,Decomandat,False,65000,-,-,0,2017
E8FFD373-3FF9-4C5C-98AF-52537C4EF90C,1,4,Complet,40,Cug,1,1,3,Decomandat,True,55000,Renovat,Bloc de apartamente,4,2017
C34C3A23-75F0-49B4-988B-52704C7A6000,-,1,-,22,Alexandru cel Bun,0,0,0,-,False,20000,-,-,0,1980
0E98CDE2-8B01-4AD0-AFC7-528AAD9995A3,-,1,-,57,Cug,0,0,2,Decomandat,False,57000,-,-,0,1988
CDC31E5C-A81E-48C6-A1A4-528F231F550F,-,1,-,52,Tatarasi,0,0,2,Decomandat,False,67000,-,-,0,2017
5EA1AF56-E46B-4436-82C3-52A4463E5AD9,-,2,-,62,Pacurari,0,0,2,Semidecomandat,False,39500,-,-,0,2017
8672BE93-F6FB-4A18-A7A2-52A5F64F66AA,1,7,-,74,Pacurari,0,0,3,Decomandat,False,76000,Renovat,Bloc de apartamente,0,1990
7E4ECB8C-2D2E-43EF-9E4A-52A76D95A1EB,-,3,Complet,39,Alexandru cel Bun,0,0,2,Decomandat,False,45000,Bun,Bloc de apartamente,4,1990
D74DF3BF-DC8C-4995-8AC5-52AF10E1EEBB,-,2,-,24,Nicolina,0,0,0,-,False,30500,-,-,0,1978
C0E6C588-C1C4-4D0F-AD05-52B18EBB6E14,-,5,-,80,Bicaz,0,0,3,Decomandat,False,84900,Bun,Bloc de apartamente,8,1983
632D5560-30E3-4401-918F-52BD3F5021B5,-,2,-,72,Miroslava,0,0,3,Decomandat,False,63000,-,-,0,2018
8C2511EE-B1FA-498C-9A76-52C186BD98BA,1,1,-,90,Podu Ros,2,0,4,Semidecomandat,False,88000,Bun,Bloc de apartamente,10,1971
A957E928-3180-41B8-81FF-52DEC00B1712,-,1,Nemobilat,57,Bucium,0,0,2,Decomandat,False,36500,Nou,Bloc de apartamente,3,2017
47735A6B-FAAB-47F7-BD85-52F2498B6BCE,1,2,-,55,Centru Civic,0,0,2,Decomandat,False,96000,Bun,Bloc de apartamente,0,1980
0933F32B-E900-4850-826A-532103790E61,-,1,Nemobilat,63,Cug,0,0,2,Decomandat,False,47000,Nou,Bloc de apartamente,10,2018
AA0D05FB-5634-4DF8-BBAF-53221B700F2F,-,6,-,100,Gara,0,0,4,Decomandat,False,99900,-,-,0,1988
AE2693D2-9E3B-4AAA-9E2B-5325DBDEB2AF,-,5,-,42,Alexandru cel Bun,0,0,2,Decomandat,False,27500,-,-,0,1978
7AAE44ED-55D3-4409-BA53-53304C7C5269,-,4,-,46,Oancea,0,0,2,Decomandat,False,59000,-,-,0,2018
80123848-8E9E-4AA2-B932-5348D60417EC,-,1,-,67,Centru Civic,0,0,2,Decomandat,False,88100,Nou,Bloc de apartamente,10,2018
B407DC6C-29F6-4443-8BA4-537958018F71,-,4,-,56,Nicolina,0,0,2,Decomandat,False,59000,-,-,0,1986
E3B34945-CC1C-4E8C-9083-537AF71842C3,1,10,-,42,Centru Civic,0,0,2,Decomandat,False,52000,Bun,Bloc de apartamente,0,1980
B97A7778-B761-4F7B-9C2D-537DE6462473,-,4,-,24,Nicolina,0,0,0,-,False,25000,-,-,5,1981
9DA8F0C7-E9BD-4F2E-B13F-53820A737934,1,3,-,17,Nicolina,0,0,1,Decomandat,False,17000,Bun,Bloc de apartamente,0,1977
64C978C5-7AE3-4DEA-8814-53927B24318B,Lux,1,Complet,52,Galata,1,0,2,Decomandat,False,67000,Nou,Bloc de apartamente,4,2017
360E861D-A58D-4A33-8D97-53B0055B0D33,-,0,-,0,Cug,0,0,0,-,False,60000,-,-,0,0
7D96395F-936F-42F5-8C6F-53D9A5CC5D58,-,1,-,57,Pacurari,0,0,2,Decomandat,False,45500,-,-,0,2017
EE210E82-40B2-4212-90A4-53E501DC1649,-,5,-,60,Pacurari,0,0,2,Decomandat,False,39900,-,-,0,2017
861B2012-B023-486D-9A2C-53F3E88FE16B,-,0,-,150,Aeroport,0,0,5,-,False,95000,-,-,0,2017
9DBDC7B4-360B-4CA0-A372-53F73CB3A058,-,1,-,52,Valea Adanca,0,0,2,Decomandat,False,48000,-,-,0,2018
F8392A0F-37C7-47C9-B9FA-53FA883182B2,Lux,2,-,53,Popas Pacurari,0,0,2,Decomandat,False,47000,Nou,Bloc de apartamente,0,2018
2BFEF996-76B8-4F33-8E8C-53FC9AF6AE81,-,1,-,57,Tatarasi,0,0,2,Decomandat,False,50000,-,-,0,2006
A2C2065B-14BF-4348-AEF6-5409ED12FAB0,-,3,-,50,Est,0,0,2,Decomandat,False,32000,-,-,0,2000
B75EEFC5-0131-47D2-AF62-541F7014E265,-,1,Nemobilat,54,Pacurari,0,0,2,Decomandat,False,48000,Nou,Bloc de apartamente,3,2017
C2C2F75A-95F4-40E5-BE71-542089BB2949,-,2,-,35,Tatarasi,0,0,2,Semidecomandat,False,29000,-,-,0,1978
69665DAB-DE2A-443C-BF11-54297ADF4AF0,-,7,-,84,Canta,0,0,3,Semidecomandat,False,74000,Nou,Bloc de apartamente,8,1990
89A4EBC1-AA76-45B8-975C-5431D6E3D97D,-,3,-,43,Cug,0,0,1,Decomandat,False,34752,-,-,0,2017
BE0A5BB8-311E-4989-B315-5432E70D5DD0,1,2,-,50,Cug,0,0,2,Decomandat,False,48000,Nou,Bloc de apartamente,0,2018
20077195-FB16-4C32-8AE8-543481417A0C,1,2,Parial,51,Tatarasi,1,0,2,Decomandat,False,44000,Bun,Bloc de apartamente,4,1985
4A3F8056-1F69-4E82-AAD4-5436C5BE4CFE,1,4,-,24,Galata,0,0,0,-,False,23000,Rezonabil,Alte tipuri,0,1978
E59D7077-C19B-4D7E-8280-5443B604CDB4,1,1,-,45,Copou,0,0,1,Decomandat,False,47870,Nou,Bloc de apartamente,0,2019
202EA0DE-7005-43BF-B9CB-544ED8F375FE,1,4,Complet,40,Cug,1,1,3,Decomandat,True,55000,Renovat,Bloc de apartamente,4,2017
9D9F9AFE-C180-43DB-9FA5-5456072BFF3D,-,4,-,65,Cug,0,0,3,Decomandat,False,52000,-,-,0,2018
A2785DC6-9FA7-4A18-A3D7-54682DDA31B7,-,1,-,60,Pacurari,0,0,2,Decomandat,False,48000,-,-,0,2018
E1580A09-B129-4BDA-B0C3-547564200060,-,1,-,53,Tatarasi,0,0,2,Decomandat,False,56500,-,-,0,2016
3755D012-ED56-4126-B238-5478E3C66416,-,1,-,27,Frumoasa,0,0,0,-,False,26500,-,-,0,2016
C1DA0D93-001B-4AD2-B8AE-549653618AD8,-,1,-,18,Baza 3,0,0,0,-,False,13500,-,-,0,1980
001EF0A3-7D8D-4A1D-B805-54975971174B,-,6,-,40,Canta,0,0,1,Decomandat,False,47900,-,-,0,2009
99BE9E1D-467C-4E20-A978-5497B8B7C32E,-,3,-,46,Pacurari,0,0,2,Decomandat,False,32000,-,-,0,2000
72FF29A7-1E7D-4C2C-B9B6-549E1C5CB4BD,1,3,Nemobilat,45,Lunca Cetatuii,1,1,2,Decomandat,True,35000,Nou,Bloc de apartamente,3,2017
4E9B7B99-5D94-47B6-8ABA-54B11F7F7D97,-,0,-,0,Miroslava,0,0,0,-,False,6,-,-,0,0
70C35B04-271B-473E-BA10-54B2D180CA53,-,1,-,42,Nicolina,0,0,2,Semidecomandat,False,43000,-,-,0,2016
